method,method_display,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_skeleton,pixel_recall_on_skeleton,pixel_f1_on_skeleton,pixel_iou_on_skeleton,pixel_accuracy_on_skeleton,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,skeleton_stroke_pixels,graph_node_clusters,traced_paths,classified_line_pixels,classified_endpoint_pixels,classified_corner_pixels,classified_t_junction_pixels,classified_x_junction_pixels,internal_skeletonization_applied
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,388,3,3,0,0.8989406779661017,0.8055555555555556,0.9322033898305084,1.0,1.0,1,1,0.9999999999824563,0.9999999999824563,0.9999999994824562,0.9999999999824563,0.9999999999999389,57,0,0,16327,0.9999999999824563,0.9999999999824563,0.9999999994824562,0.9999999999999389,0.9999999999824563,125,57,7,5,46.0,6.0,0.0,0.0,5.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,388,3,2,1,0.2355337552742616,0.04333333333333333,0.7468354430379747,0.0,0.6666666666666667,1,0,0.0,0.0,0.0,0.0,0.9916992187499395,0,79,57,16248,0.0,0.0,0.0,0.9916992187499395,0.0,125,57,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,388,3,2,1,0.2160337552742616,0.0,0.7468354430379747,0.0,0.6666666666666667,1,0,0.014084507042055147,0.01754385964881502,0.015624999505737319,0.007874015747969495,0.9923095703124394,1,70,56,16257,0.014084507042055147,0.01754385964881502,0.015624999505737319,0.9923095703124394,0.007874015747969495,125,57,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,389,18,36,18,0.49432287845498035,0.5249743279975837,0.7591721542803387,0.22499999999999992,0.5,40,40,0.4887714663137533,0.444711538461004,0.46570169868240313,0.30352748154199877,0.9481811523436922,370,387,462,15165,0.4887714663137533,0.444711538461004,0.46570169868240313,0.9481811523436922,0.30352748154199877,2120,832,45,53,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,389,18,38,20,0.5511099054587982,0.6374873869358764,0.8024459078080903,0.22553191489361699,0.4736842105263158,40,47,0.5808457711435562,0.5612980769224023,0.5709046449762212,0.39948674080376434,0.9571533203124416,467,337,365,15215,0.5808457711435562,0.5612980769224023,0.5709046449762212,0.9571533203124416,0.39948674080376434,2120,832,52,60,643.0,21.0,12.0,79.0,77.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,389,18,18,0,0.341202084635125,0.22940904351863253,0.5898400752587019,0.08,1.0,40,22,0.1180555555553506,0.08173076923067099,0.09659090860730081,0.05074626865667855,0.9223632812499437,68,508,764,15044,0.1180555555553506,0.08173076923067099,0.09659090860730081,0.9223632812499437,0.05074626865667855,2120,832,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,389,18,19,1,0.4010095349793221,0.23382538418548054,0.8927563499529633,0.09000000000000001,0.9473684210526316,40,27,0.08755760368653508,0.09134615384604405,0.08941176420600137,0.04679802955662143,0.9055175781249447,76,792,756,14760,0.08755760368653508,0.09134615384604405,0.08941176420600137,0.9055175781249447,0.04679802955662143,2120,832,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,390,13,12,1,0.7946104467830766,0.7810401664103255,0.9208400646203554,0.6666666666666666,0.9230769230769231,2,3,0.9263913824040819,0.8459016393428755,0.8843187655663537,0.7926267281093815,0.9917602539061895,516,41,94,15733,0.9263913824040819,0.8459016393428755,0.8843187655663537,0.9917602539061895,0.7926267281093815,1574,610,25,17,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,390,13,12,1,0.890828565492889,0.8089550188534798,0.9224555735056543,1.0,0.9230769230769231,2,2,0.9928315412168588,0.9081967213099866,0.9486301364856681,0.9022801302916901,0.9963378906249392,554,4,56,15770,0.9928315412168588,0.9081967213099866,0.9486301364856681,0.9963378906249392,0.9022801302916901,1574,610,25,17,492.0,14.0,6.0,74.0,24.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,390,13,15,2,0.39975413664891274,0.2179253472544442,0.9778830963665087,0.07777777777777778,0.8666666666666667,2,18,0.04385964912273007,0.040983606557309864,0.04237288085643494,0.021645021645002906,0.9310302734374432,25,545,585,15229,0.04385964912273007,0.040983606557309864,0.04237288085643494,0.9310302734374432,0.021645021645002906,1574,610,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,390,13,12,1,0.38743869663548003,0.23509636215724503,0.9466882067851373,0.0,0.9230769230769231,2,11,0.034749034748967664,0.029508196721263102,0.031914893120290735,0.016216216216201607,0.933349609374943,18,500,592,15274,0.034749034748967664,0.029508196721263102,0.031914893120290735,0.933349609374943,0.016216216216201607,1574,610,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,391,18,19,1,0.5265829102805548,0.439484556582414,0.8434670116429496,0.26153846153846155,0.9473684210526316,10,13,0.5295999999991526,0.4552957359003366,0.4896449699163228,0.32419196865786076,0.9578857421874415,331,294,396,15363,0.5295999999991526,0.4552957359003366,0.4896449699163228,0.9578857421874415,0.32419196865786076,1567,727,39,38,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,391,18,31,13,0.5165335087845289,0.5389333330289705,0.8654592496765847,0.1714285714285714,0.5806451612903225,10,21,0.7087827426799557,0.6327372764778092,0.6686046506634256,0.5021834061129888,0.9721679687499406,460,189,267,15468,0.7087827426799557,0.6327372764778092,0.6686046506634256,0.9721679687499406,0.5021834061129888,1567,727,45,44,501.0,19.0,7.0,141.0,59.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,391,18,16,2,0.3704293516422769,0.15916305481517845,0.8564036222509702,0.15454545454545457,0.8888888888888888,10,22,0.06833333333321945,0.05639614855563082,0.06179351872076387,0.03188180404352109,0.9240112304686936,41,559,686,15098,0.06833333333321945,0.05639614855563082,0.06179351872076387,0.9240112304686936,0.03188180404352109,1567,727,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,391,18,17,1,0.42935948386126344,0.2340953793650344,0.9335748792270532,0.17142857142857146,0.9444444444444444,10,21,0.07190412782946484,0.07427785419522108,0.0730717180385986,0.03792134831458011,0.916381835937444,54,697,673,14960,0.07190412782946484,0.07427785419522108,0.0730717180385986,0.916381835937444,0.03792134831458011,1567,727,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,392,3,3,0,0.9818464772221996,0.9673659673659672,0.9826589595375722,1.0,1.0,0,0,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999932433,0.9999999999999389,148,0,0,16236,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999999389,0.9999999999932433,502,148,6,3,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,392,3,3,0,0.9818464772221996,0.9673659673659672,0.9826589595375722,1.0,1.0,0,0,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999932433,0.9999999999999389,148,0,0,16236,0.9999999999932433,0.9999999999932433,0.9999999994932434,0.9999999999999389,0.9999999999932433,502,148,6,3,142.0,6.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,392,3,5,2,0.3452890173410405,0.3,0.7514450867052023,0.0,0.6,0,1,0.0,0.0,0.0,0.0,0.9837036132811899,0,119,148,16117,0.0,0.0,0.0,0.9837036132811899,0.0,502,148,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,392,3,3,0,0.32255282564608667,0.14517198248905566,0.7861271676300579,0.0,1.0,0,1,0.06504065040597527,0.05405405405368883,0.059040589909723454,0.030418250950454685,0.9844360351561899,8,115,140,16121,0.06504065040597527,0.05405405405368883,0.059040589909723454,0.9844360351561899,0.030418250950454685,502,148,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,393,18,37,19,0.497244954434995,0.5445560144345916,0.851063829787234,0.13333333333333333,0.4864864864864865,11,30,0.5840554592710848,0.5290423861844128,0.5551894558429754,0.3842645381979655,0.9670410156249409,337,240,300,15507,0.5840554592710848,0.5290423861844128,0.5551894558429754,0.9670410156249409,0.3842645381979655,1602,637,51,49,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,393,18,39,21,0.4863603212700661,0.5276969078855871,0.8567375886524823,0.12558139534883722,0.46153846153846156,11,43,0.6147260273962076,0.5635792778641074,0.5880425875425668,0.41647331786494607,0.9692993164061908,359,225,278,15522,0.6147260273962076,0.5635792778641074,0.5880425875425668,0.9692993164061908,0.41647331786494607,1602,637,52,50,445.0,22.0,8.0,118.0,44.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,393,18,19,1,0.42589555961725084,0.24395530539649365,0.9818941504178273,0.1,0.9473684210526316,11,30,0.08479999999986432,0.08320251177380973,0.08399366035569658,0.04383788254752371,0.9294433593749433,53,572,584,15175,0.08479999999986432,0.08320251177380973,0.08399366035569658,0.9294433593749433,0.04383788254752371,1602,637,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,393,18,17,1,0.4316452181155848,0.16430747183027256,0.9829787234042553,0.26666666666666666,0.9444444444444444,11,15,0.0509868421051793,0.048665620094115125,0.04979919628733989,0.025535420098825753,0.9277954101561934,31,577,606,15170,0.0509868421051793,0.048665620094115125,0.04979919628733989,0.9277954101561934,0.025535420098825753,1602,637,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,394,6,6,0,0.7869203022282935,0.7333271673449254,0.7846153846153846,0.8,1.0,2,2,0.9356435643518038,0.71320754716712,0.8094218410473888,0.6798561151054682,0.9945678710936893,189,13,76,16106,0.9356435643518038,0.71320754716712,0.8094218410473888,0.9945678710936893,0.6798561151054682,533,265,11,7,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,394,6,8,2,0.6492599248698028,0.7274152176593909,0.7846153846153846,0.36,0.75,2,5,0.9073170731663058,0.7018867924501816,0.7914893612069082,0.6549295774624827,0.9940185546874393,186,19,79,16100,0.9073170731663058,0.7018867924501816,0.7914893612069082,0.9940185546874393,0.6549295774624827,533,265,12,8,157.0,7.0,4.0,67.0,30.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,394,6,12,6,0.3384207303944912,0.11760643310367935,0.8441558441558441,0.26666666666666666,0.5,2,3,0.05050505050488046,0.05660377358469206,0.05338078241958056,0.027422303473441642,0.9675292968749409,15,282,250,15837,0.05050505050488046,0.05660377358469206,0.05338078241958056,0.9675292968749409,0.027422303473441642,533,265,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,394,6,6,0,0.2444574404507812,0.0509310642495992,0.6076923076923078,0.0,1.0,2,0,0.027397260273784953,0.01509433962258455,0.019464719736468537,0.00982800982798568,0.9754028320311905,4,142,261,15977,0.027397260273784953,0.01509433962258455,0.019464719736468537,0.9754028320311905,0.00982800982798568,533,265,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,395,11,18,7,0.6167174823102897,0.6914876091792279,0.9337231968810916,0.23076923076923078,0.6111111111111112,5,13,0.7099767981422043,0.6970387243719885,0.7034482753604941,0.5425531914883998,0.9842529296874399,306,125,133,15820,0.7099767981422043,0.6970387243719885,0.7034482753604941,0.9842529296874399,0.5425531914883998,1018,439,28,23,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,395,11,18,7,0.6151597850881932,0.7434566590870396,0.939571150097466,0.12631578947368424,0.6111111111111112,5,19,0.7228637413378225,0.7129840546680798,0.7178899077552577,0.5599284436483722,0.9849853515624398,313,120,126,15825,0.7228637413378225,0.7129840546680798,0.7178899077552577,0.9849853515624398,0.5599284436483722,1018,439,28,23,367.0,17.0,7.0,41.0,7.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,395,11,13,2,0.3804250398485637,0.28338113473165555,0.8187134502923976,0.018181818181818177,0.8461538461538461,5,11,0.05236907730660257,0.04783599088827372,0.049999999500904196,0.025641025640994335,0.9512939453124419,21,380,418,15565,0.05236907730660257,0.04783599088827372,0.049999999500904196,0.9512939453124419,0.025641025640994335,1018,439,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,395,11,14,3,0.4054763918627515,0.25491199242054147,0.8564273789649416,0.1636363636363636,0.7857142857142857,5,11,0.05330882352931377,0.066059225512378,0.05900305138757868,0.030398322851121175,0.9435424804686924,29,515,410,15430,0.05330882352931377,0.066059225512378,0.05900305138757868,0.9435424804686924,0.030398322851121175,1018,439,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,396,6,9,3,0.5314790265555817,0.42662618083670717,0.8016528925619835,0.45,0.6666666666666667,3,4,0.5146198830379263,0.448979591834444,0.47956403219725446,0.3154121863787978,0.9883422851561896,88,83,108,16105,0.5146198830379263,0.448979591834444,0.47956403219725446,0.9883422851561896,0.3154121863787978,623,196,15,14,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,396,6,12,6,0.47487712048716835,0.525438596491228,0.8057851239669421,0.10909090909090911,0.5,3,11,0.49112426035212353,0.4234693877529415,0.4547945200481892,0.2943262411337081,0.9878540039061897,83,86,113,16102,0.49112426035212353,0.4234693877529415,0.4547945200481892,0.9878540039061897,0.2943262411337081,623,196,15,14,125.0,5.0,8.0,41.0,17.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,396,6,10,4,0.3369782821365682,0.10456140350877194,0.8996282527881041,0.2,0.6,3,5,0.030701754385830258,0.035714285714103504,0.03301886742722055,0.01678657074336502,0.9749755859374405,7,221,189,15967,0.030701754385830258,0.035714285714103504,0.03301886742722055,0.9749755859374405,0.01678657074336502,623,196,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,396,6,5,1,0.2607865738726983,0.08947368421052633,0.6859504132231404,0.0,0.8333333333333334,3,0,0.033333333333111115,0.0255102040815025,0.028901733612716776,0.01466275659819747,0.9794921874999402,5,145,191,16043,0.033333333333111115,0.0255102040815025,0.028901733612716776,0.9794921874999402,0.01466275659819747,623,196,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,397,1,1,0,0.9864130434782609,0.9746376811594203,0.9891304347826086,1.0,1.0,0,0,0.9999999999891304,0.9999999999891304,0.9999999994891304,0.9999999999891304,0.9999999999999389,92,0,0,16292,0.9999999999891304,0.9999999999891304,0.9999999994891304,0.9999999999999389,0.9999999999891304,285,92,2,1,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,397,1,1,0,0.9864130434782609,0.9746376811594203,0.9891304347826086,1.0,1.0,0,0,0.9999999999891304,0.9999999999891304,0.9999999994891304,0.9999999999891304,0.9999999999999389,92,0,0,16292,0.9999999999891304,0.9999999999891304,0.9999999994891304,0.9999999999999389,0.9999999999891304,285,92,2,1,90.0,2.0,0.0,0.0,0.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,397,1,2,1,0.4672727272727273,0.0,0.8363636363636364,1.0,0.5,0,0,0.018348623853042673,0.021739130434546314,0.019900497015816455,0.010050251256230904,0.9879760742186897,2,107,90,16185,0.018348623853042673,0.021739130434546314,0.019900497015816455,0.9879760742186897,0.010050251256230904,285,92,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,397,1,1,0,0.7794565217391304,0.65,0.6847826086956521,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9904785156249395,0,64,92,16228,0.0,0.0,0.0,0.9904785156249395,0.0,285,92,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,398,12,16,4,0.5703947358438413,0.5957518294681315,0.8656987295825771,0.21666666666666667,0.75,5,12,0.7065217391288989,0.6989247311812926,0.7027027022011979,0.5416666666657639,0.9832153320311899,325,135,140,15784,0.7065217391288989,0.6989247311812926,0.7027027022011979,0.9832153320311899,0.5416666666657639,1389,465,25,21,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,398,12,16,4,0.5580150568511009,0.5968258237210051,0.8638838475499093,0.16666666666666666,0.75,5,12,0.7164502164486657,0.7118279569877165,0.7141316068339553,0.5553691275158467,0.9838256835936899,331,131,134,15788,0.7164502164486657,0.7118279569877165,0.7141316068339553,0.9838256835936899,0.5553691275158467,1389,465,25,21,414.0,16.0,3.0,20.0,12.0,False
mlp_direct_vector_regression_on_shared_skeleton,MLP direct vector regression,398,12,13,1,0.39240925092275036,0.22618124136679563,0.8815999999999999,0.08800000000000001,0.9230769230769231,5,25,0.03539823008843292,0.04301075268807955,0.03883495096094826,0.019801980198000196,0.9395751953124426,20,545,445,15374,0.03539823008843292,0.04301075268807955,0.03883495096094826,0.9395751953124426,0.019801980198000196,1389,465,0,0,,,,,,False
cnn_direct_vector_regression_on_shared_skeleton,CNN direct vector regression,398,12,11,1,0.3623858162459897,0.20611066871182043,0.8620689655172413,0.022222222222222216,0.9166666666666666,5,9,0.04523809523798753,0.04086021505367557,0.04293785260854034,0.021939953810598222,0.948303222656192,19,401,446,15518,0.04523809523798753,0.04086021505367557,0.04293785260854034,0.948303222656192,0.021939953810598222,1389,465,0,0,,,,,,False
baseline_on_shared_skeleton,Baseline on shared skeleton,399,5,5,0,0.9660099070680038,0.9357539381052643,0.9746031746031746,1.0,1.0,2,2,0.9999999999967742,0.9999999999967742,0.9999999994967743,0.9999999999967742,0.9999999999999389,310,0,0,16074,0.9999999999967742,0.9999999999967742,0.9999999994967743,0.9999999999999389,0.9999999999967742,872,310,12,9,,,,,,
skeleton_graph_junction_fix_on_shared_skeleton,Skeleton graph junction fix,399,5,5,0,0.9660099070680038,0.9357539381052643,0.9746031746031746,1.0,1.0,2,2,0.9999999999967742,0.9999999999967742,0.9999999994967743,0.9999999999967742,0.9999999999999389,310,0,0,16074,0.9999999999967742,0.9999999999967742,0.9999999994967743,0.9999999999999389,0.9999999999967742,872,310,12,9,290.0,10.0,0.0,0.0,10.0,False
