method,method_display,preprocess_method,preprocess_display,preprocess_kind,input_channels,channel_names,sample,true_vectors,pred_vectors,vector_count_error,engineering_score,line_geometry_score,total_length_score,junction_angle_score,vector_count_score,true_junctions,pred_junctions,pixel_precision_on_preprocessed,pixel_recall_on_preprocessed,pixel_f1_on_preprocessed,pixel_iou_on_preprocessed,pixel_accuracy_on_preprocessed,tp,fp,fn,tn,precision_from_matrix,recall_from_matrix,f1_from_matrix,accuracy_from_matrix,iou_from_matrix,raw_stroke_pixels,processed_feature_pixels,opening_radius,closing_radius,erode_radius,dilate_radius,density_radius,distance_decay_px,neighbour_blend,apply_opening,apply_closing,apply_erosion,apply_dilation,apply_skeletonization,internal_skeletonization_applied
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,268,3,3,0,0.3101286240992124,0.055429864253393656,0.9259259259259259,0.0,1.0,1,1,0.01639344262286124,0.0042372881355872355,0.006734006407585032,0.003378378378374574,0.9459838867186923,3,180,705,15496,0.01639344262286124,0.0042372881355872355,0.006734006407585032,0.9459838867186923,0.003378378378374574,274,708,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,268,3,3,0,0.22685714285714287,0.0,0.6342857142857143,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.9761962890624404,0,110,280,15994,0.0,0.0,0.0,0.9761962890624404,0.0,274,280,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,268,3,3,0,0.19028571428571428,0.0,0.4514285714285714,0.0,1.0,1,0,0.0,0.0,0.0,0.0,0.9767456054686904,0,74,307,16003,0.0,0.0,0.0,0.9767456054686904,0.0,274,315,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,268,3,3,0,0.33782509157509155,0.12215099715099716,0.9142857142857143,0.0,1.0,1,1,0.14999999999892857,0.04999999999988095,0.07499999962473215,0.03896103896096668,0.9683837890624408,21,119,399,15845,0.14999999999892857,0.04999999999988095,0.07499999962473215,0.9683837890624408,0.03896103896096668,274,420,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,268,3,3,0,0.244,0.0,0.72,0.0,1.0,1,0,0.06034482758568668,0.006835937499993325,0.012280701571563562,0.006178287731680337,0.9312744140624432,7,109,1017,15251,0.06034482758568668,0.006835937499993325,0.012280701571563562,0.9312744140624432,0.006178287731680337,274,1024,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,268,3,3,0,0.2809981684981685,0.08475783475783474,0.7142857142857143,0.0,1.0,1,0,0.01574803149593899,0.007299270072966061,0.009975061911281667,0.00501253132830824,0.9757690429686904,2,125,272,15985,0.01574803149593899,0.007299270072966061,0.009975061911281667,0.9757690429686904,0.00501253132830824,274,274,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,268,3,4,1,0.2946446886446886,0.10968660968660968,0.8514285714285714,0.0,0.75,1,0,0.0,0.0,0.0,0.0,0.98199462890619,0,143,152,16089,0.0,0.0,0.0,0.98199462890619,0.0,274,152,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",268,3,4,1,0.36361080586080585,0.37215099715099714,0.6057142857142856,0.0,0.75,1,0,0.0660377358484336,0.006835937499993325,0.012389380360939778,0.006233303650929445,0.931884765624943,7,99,1017,15261,0.0660377358484336,0.006835937499993325,0.012389380360939778,0.931884765624943,0.006233303650929445,274,1024,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,269,4,3,1,0.6646868686868688,0.38,0.8434343434343434,1.0,0.75,0,0,0.019900497512338803,0.014981273408183591,0.017094016603888172,0.008620689655153835,0.9719238281249406,4,197,263,15920,0.019900497512338803,0.014981273408183591,0.017094016603888172,0.9719238281249406,0.008620689655153835,267,267,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,269,4,4,0,0.5249120006979565,0.037395929694727104,0.7904191616766467,1.0,1.0,0,0,0.07142857142800453,0.013867488443738262,0.02322580617925661,0.011749347258470301,0.9537963867186917,9,117,640,15618,0.07142857142800453,0.013867488443738262,0.02322580617925661,0.9537963867186917,0.011749347258470301,267,649,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,269,4,4,0,0.5075471698113208,0.0,0.7877358490566038,1.0,1.0,0,0,0.018957345971474138,0.014981273408183591,0.01673640118043278,0.008438818565383041,0.9713134765624407,4,207,263,15910,0.018957345971474138,0.014981273408183591,0.01673640118043278,0.9713134765624407,0.008438818565383041,267,267,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,269,4,5,1,0.6221631821096227,0.2646804162021553,0.8652849740932642,1.0,0.8,0,0,0.025906735751161106,0.02252252252242107,0.024096385044494135,0.012195121951189769,0.9752807617186905,5,188,217,15974,0.025906735751161106,0.02252252252242107,0.024096385044494135,0.9752807617186905,0.012195121951189769,267,222,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,269,4,3,1,0.550442941040995,0.1576709401709402,0.7724550898203593,1.0,0.75,0,0,0.0,0.0,0.0,0.0,0.964721679687441,0,126,452,15806,0.0,0.0,0.0,0.964721679687441,0.0,267,452,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,269,4,4,0,0.30074928648021093,0.08048281505728314,0.8226600985221675,0.0,1.0,0,1,0.24309392265059065,0.042186001917505093,0.0718954245844667,0.03728813559318874,0.9306640624999432,44,137,999,15204,0.24309392265059065,0.042186001917505093,0.0718954245844667,0.9306640624999432,0.03728813559318874,267,1043,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,269,4,5,1,0.27604132569558104,0.15017730496453902,0.6423076923076922,0.0,0.8,0,1,0.0,0.0,0.0,0.0,0.9688110351561908,0,244,267,15873,0.0,0.0,0.0,0.9688110351561908,0.0,267,267,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,269,4,4,0,0.6050782967032967,0.1427136752136752,0.9542857142857143,1.0,1.0,0,0,0.023391812865360285,0.023809523809382088,0.023598819558896998,0.011940298507427045,0.9797973632811902,4,167,164,16049,0.023391812865360285,0.023809523809382088,0.023598819558896998,0.9797973632811902,0.011940298507427045,267,168,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",269,4,4,0,0.6341248524493409,0.19478725380899295,0.9823529411764705,1.0,1.0,0,0,0.17177914110324063,0.02684563758386688,0.04643449396183126,0.02376910016975911,0.9298095703124433,28,135,1015,15206,0.17177914110324063,0.02684563758386688,0.04643449396183126,0.9298095703124433,0.02376910016975911,267,1043,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,270,2,2,0,0.4038297872340425,0.2473995271867612,0.9625,0.0,1.0,0,1,0.0,0.0,0.0,0.0,0.9846801757811898,0,74,177,16133,0.0,0.0,0.0,0.9846801757811898,0.0,177,177,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,270,2,2,0,0.6800962833288446,0.30035460992907803,0.9746835443037974,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9736328124999406,0,77,355,15952,0.0,0.0,0.0,0.9736328124999406,0.0,177,355,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,270,2,2,0,0.565106728378005,0.050886524822695026,0.961038961038961,1.0,1.0,0,0,0.06060606060514233,0.0225988700563695,0.03292181030364613,0.016736401673570142,0.9856567382811898,4,62,173,16145,0.06060606060514233,0.0225988700563695,0.03292181030364613,0.9856567382811898,0.016736401673570142,177,177,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,270,2,2,0,0.5696915584415584,0.1361111111111111,0.7922077922077921,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98223876953119,0,55,236,16093,0.0,0.0,0.0,0.98223876953119,0.0,177,236,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,270,2,2,0,0.5903197674418604,0.1361111111111111,0.8953488372093024,1.0,1.0,0,0,0.09302325581287182,0.030769230769112428,0.04624277419265596,0.023668639053184413,0.9798583984374402,8,78,252,16046,0.09302325581287182,0.030769230769112428,0.04624277419265596,0.9798583984374402,0.023668639053184413,177,260,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,270,2,2,0,0.5591493506493507,0.13,0.7532467532467533,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9635620117186912,0,60,537,15787,0.0,0.0,0.0,0.9635620117186912,0.0,177,537,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,270,2,2,0,0.6460997513125173,0.23664302600472814,0.948051948051948,1.0,1.0,0,0,0.029411764705449827,0.01129943502818475,0.01632653021107873,0.00823045267486325,0.9852905273436898,2,66,175,16141,0.029411764705449827,0.01129943502818475,0.01632653021107873,0.9852905273436898,0.00823045267486325,177,177,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,270,2,2,0,0.4590909090909091,0.0,0.5454545454545454,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9931030273436894,0,36,77,16271,0.0,0.0,0.0,0.9931030273436894,0.0,177,77,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",270,2,2,0,0.6048149350649351,0.2661111111111111,0.6753246753246753,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9639282226561912,0,54,537,15793,0.0,0.0,0.0,0.9639282226561912,0.0,177,537,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,271,2,2,0,0.6157175925925926,0.1625,0.962962962962963,1.0,1.0,0,0,0.053571428570471945,0.03614457831281753,0.04316546714414368,0.02205882352924957,0.9918823242186894,3,53,80,16248,0.053571428570471945,0.03614457831281753,0.04316546714414368,0.9918823242186894,0.02205882352924957,83,83,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,271,2,2,0,0.5682141212232866,0.09320652173913044,0.8813559322033898,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.98254394531244,0,57,229,16098,0.0,0.0,0.0,0.98254394531244,0.0,83,229,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,271,2,2,0,0.5861826923076923,0.0975,0.9615384615384616,1.0,1.0,0,0,0.09523809523582767,0.04819277108375671,0.06399999955276801,0.03305785123939622,0.9928588867186894,4,38,79,16263,0.09523809523582767,0.04819277108375671,0.06399999955276801,0.9928588867186894,0.03305785123939622,83,83,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,271,2,2,0,0.45385765050167226,0.017119565217391292,0.4807692307692307,1.0,1.0,0,0,0.1599999999936,0.0459770114937244,0.07142857108051658,0.0370370370366941,0.9936523437499393,4,21,83,16276,0.1599999999936,0.0459770114937244,0.07142857108051658,0.9936523437499393,0.0370370370366941,83,87,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,271,2,2,0,0.49125359195402296,0.017600574712643657,0.6666666666666667,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9874267578124397,0,74,132,16178,0.0,0.0,0.0,0.9874267578124397,0.0,83,132,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,271,2,2,0,0.5465817307692308,0.14625,0.6538461538461539,1.0,1.0,0,0,0.11538461538017751,0.00864553314118546,0.016085790754939662,0.008108108108086194,0.9776000976561903,3,23,344,16014,0.11538461538017751,0.00864553314118546,0.016085790754939662,0.9776000976561903,0.008108108108086194,83,347,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,271,2,2,0,0.5708131270903011,0.17445652173913043,0.7115384615384616,1.0,1.0,0,0,0.08823529411505192,0.03614457831281753,0.051282050868872824,0.02631578947345337,0.9932250976561894,3,31,80,16270,0.08823529411505192,0.03614457831281753,0.051282050868872824,0.9932250976561894,0.02631578947345337,83,83,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
cnn_direct_vector_regression__skeleton,CNN + Zhang-Suen skeleton,skeleton,Zhang-Suen skeleton,skeleton,1,,271,2,2,0,0.6161794354838709,0.21875,0.8387096774193549,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.9936523437499393,0,57,47,16280,0.0,0.0,0.0,0.9936523437499393,0.0,83,47,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__multi_channel_stack,CNN + Multi-channel stack,multi_channel_stack,Multi-channel stack,multi_channel,8,"threshold_only, dilated_stroke, close_gaps, local_density, sobel_edges, distance_transform, neighbour_context, skeleton",271,2,2,0,0.5782932692307692,0.13124999999999998,0.8461538461538461,1.0,1.0,0,0,0.07499999999812501,0.00864553314118546,0.01550387578356002,0.007812499999979655,0.9767456054686904,3,37,344,16000,0.07499999999812501,0.00864553314118546,0.01550387578356002,0.9767456054686904,0.007812499999979655,83,347,0,0,0,0,0,0.0,0.0,False,False,False,False,True,False
cnn_direct_vector_regression__threshold_only,CNN + Threshold binary,threshold_only,Threshold binary,binary,1,,272,5,5,0,0.30038325016476797,0.11709098327213381,0.7384615384615385,0.0,1.0,2,2,0.07499999999953126,0.025586353944508346,0.038155802482230106,0.01944894651536556,0.9630737304686912,12,148,457,15767,0.07499999999953126,0.025586353944508346,0.038155802482230106,0.9630737304686912,0.01944894651536556,469,469,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__dilated_stroke,CNN + Dilated stroke,dilated_stroke,Dilated stroke,binary,1,,272,5,5,0,0.18902468472559913,0.018345453236374102,0.40384615384615385,0.0,1.0,2,0,0.35238095237759637,0.03148936170210086,0.057812499849305414,0.029766693483483694,0.9263916015624434,37,68,1138,15141,0.35238095237759637,0.03148936170210086,0.057812499849305414,0.9263916015624434,0.029766693483483694,469,1175,0,0,0,1,0,0.0,0.0,False,False,False,True,False,False
cnn_direct_vector_regression__close_gaps,CNN + Close small gaps,close_gaps,Close small gaps,binary,1,,272,5,5,0,0.3145338175756133,0.20665634674922603,0.6076923076923078,0.0,1.0,2,1,0.06993006992958091,0.02087682672229462,0.032154340481813676,0.01633986928101905,0.9632568359374412,10,133,469,15772,0.06993006992958091,0.02087682672229462,0.032154340481813676,0.9632568359374412,0.01633986928101905,469,479,0,1,0,0,0,0.0,0.0,False,True,False,False,False,False
cnn_direct_vector_regression__local_density,CNN + Local density blur,local_density,Local density blur,local_density,1,,272,5,5,0,0.28683198380566804,0.09210526315789473,0.726923076923077,0.0,1.0,2,0,0.08522727272678848,0.023584905660340275,0.0369458124682533,0.01882057716434276,0.9522705078124418,15,161,621,15587,0.08522727272678848,0.023584905660340275,0.0369458124682533,0.9522705078124418,0.01882057716434276,469,636,0,0,0,0,2,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__sobel_edges,CNN + Sobel edge response,sobel_edges,Sobel edge response,sobel_edges,1,,272,5,5,0,0.31215281046982396,0.10905752753977968,0.8153846153846154,0.0,1.0,2,0,0.05235602094213426,0.014749262536851403,0.023014959380799595,0.011641443538985283,0.9481811523436922,10,181,668,15525,0.05235602094213426,0.014749262536851403,0.023014959380799595,0.9481811523436922,0.011641443538985283,469,678,0,0,0,0,0,0.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__distance_transform,CNN + Distance-to-stroke,distance_transform,Distance-to-stroke,distance_transform,1,,272,5,5,0,0.2321224460973543,0.006425948592411262,0.6461538461538461,0.0,1.0,2,0,0.251572327042443,0.024906600249050493,0.04532577887283647,0.023188405797088005,0.8971557617186953,40,119,1566,14659,0.251572327042443,0.024906600249050493,0.04532577887283647,0.8971557617186953,0.023188405797088005,469,1606,0,0,0,0,0,4.0,0.0,False,False,False,False,False,False
cnn_direct_vector_regression__neighbour_context,CNN + Neighbour-count context,neighbour_context,Neighbour-count context,neighbour_context,1,,272,5,5,0,0.44877680311890844,0.23596491228070177,0.962962962962963,0.2,1.0,2,2,0.033333333333209876,0.019189765458381258,0.024357239049045916,0.012328767123270783,0.9559936523436916,9,261,460,15654,0.033333333333209876,0.019189765458381258,0.024357239049045916,0.9559936523436916,0.012328767123270783,469,469,0,0,0,0,0,0.0,0.45,False,False,False,False,False,False
